EXPERIMENT_NUMBER,ELM_TYPE,DATASET,HIDDEN_LYR_SIZE,TRIGGER_TYPE,TARGET_LABEL,POISON_PERCENTAGE,TRIGGER_SIZE,TEST_ACCURACY,BD_TEST_ACCURACY,TIME_ELAPSED
0,mlelm,brats,500,badnet,0,2.0,"(8, 8)",0.7487309644670052,0.8858131487889276,0.6960058212280273
0,mlelm,brats,500,badnet,0,1.0,"(4, 4)",0.7208121827411168,0.768166089965398,0.7656679153442383
0,mlelm,brats,500,badnet,0,0.5,"(4, 4)",0.7131979695431473,0.8685121107266438,0.7514185905456543
0,mlelm,brats,500,badnet,0,5.0,"(2, 2)",0.6954314720812182,0.8304498269896194,1.0447993278503418
0,mlelm,brats,1000,badnet,0,5.0,"(8, 8)",0.751269035532995,0.795847750865052,1.427480697631836
0,mlelm,brats,1000,badnet,0,0.5,"(2, 2)",0.7639593908629443,0.24567474048442905,1.463261604309082
0,mlelm,brats,1000,badnet,0,5.0,"(4, 4)",0.7715736040609138,0.9377162629757787,1.458202838897705
0,mlelm,brats,1000,badnet,0,1.0,"(2, 2)",0.7284263959390864,0.39100346020761245,1.459153652191162
0,mlelm,brats,1000,badnet,0,2.0,"(2, 2)",0.6954314720812184,0.6055363321799309,1.4786086082458496
0,mlelm,brats,1000,badnet,0,0.5,"(8, 8)",0.7131979695431473,0.6401384083044983,1.5004534721374512
0,mlelm,brats,1000,badnet,0,1.0,"(8, 8)",0.7563451776649747,0.7647058823529413,1.5023996829986572
0,mlelm,brats,1000,badnet,0,2.0,"(8, 8)",0.7538071065989849,0.8096885813148791,1.5140414237976074
0,mlelm,brats,1000,badnet,0,2.0,"(4, 4)",0.7360406091370559,0.8131487889273358,1.6830954551696777
0,mlelm,brats,1000,badnet,0,1.0,"(4, 4)",0.7538071065989849,0.7335640138408306,1.6136741638183594
0,mlelm,brats,1000,badnet,0,0.5,"(4, 4)",0.7664974619289341,0.7993079584775087,1.6651928424835205
0,mlelm,brats,1000,badnet,0,5.0,"(2, 2)",0.7081218274111676,0.7958477508650521,2.2052152156829834
0,mlelm,brats,2000,badnet,0,5.0,"(8, 8)",0.7233502538071067,0.7612456747404845,7.177396535873413
0,mlelm,brats,2000,badnet,0,5.0,"(4, 4)",0.7690355329949239,0.8200692041522493,7.844029664993286
0,mlelm,brats,2000,badnet,0,5.0,"(2, 2)",0.7131979695431473,0.7508650519031144,9.994603157043457
0,mlelm,brats,2000,badnet,0,1.0,"(8, 8)",0.7538071065989849,0.8062283737024223,11.4240243434906
0,mlelm,brats,2000,badnet,0,0.5,"(8, 8)",0.7385786802030458,0.5536332179930796,11.548193216323853
0,mlelm,brats,2000,badnet,0,2.0,"(2, 2)",0.7639593908629443,0.5224913494809689,11.980785131454468
0,mlelm,brats,2000,badnet,0,1.0,"(2, 2)",0.769035532994924,0.4463667820069205,11.969443559646606
0,mlelm,brats,2000,badnet,0,0.5,"(2, 2)",0.7309644670050762,0.38408304498269896,12.100642681121826
0,mlelm,brats,2000,badnet,0,2.0,"(8, 8)",0.7588832487309646,0.7785467128027683,12.359422445297241
0,mlelm,brats,2000,badnet,0,0.5,"(4, 4)",0.7918781725888326,0.7785467128027682,12.265506505966187
0,mlelm,brats,2000,badnet,0,1.0,"(4, 4)",0.7487309644670053,0.7681660899653979,12.261373519897461
0,mlelm,brats,2000,badnet,0,2.0,"(4, 4)",0.7614213197969544,0.7993079584775087,12.51528000831604
0,mlelm,brats,5000,badnet,0,5.0,"(8, 8)",0.7436548223350254,0.8858131487889274,99.3838562965393
0,mlelm,brats,5000,badnet,0,5.0,"(4, 4)",0.7157360406091371,0.9446366782006923,150.39999771118164
0,mlelm,brats,5000,badnet,0,5.0,"(2, 2)",0.733502538071066,0.8096885813148791,164.936781167984
0,mlelm,brats,5000,badnet,0,1.0,"(8, 8)",0.7284263959390864,0.8685121107266438,201.06490182876587
0,mlelm,brats,5000,badnet,0,0.5,"(8, 8)",0.7055837563451777,0.7889273356401385,208.4271137714386
0,mlelm,brats,5000,badnet,0,0.5,"(2, 2)",0.7233502538071068,0.2802768166089965,221.4377739429474
0,mlelm,brats,5000,badnet,0,1.0,"(2, 2)",0.7411167512690356,0.40138408304498274,223.85496139526367
0,mlelm,brats,5000,badnet,0,0.5,"(4, 4)",0.718274111675127,0.8235294117647061,226.4991180896759
0,mlelm,brats,5000,badnet,0,2.0,"(2, 2)",0.685279187817259,0.5709342560553634,228.13214230537415
0,mlelm,brats,5000,badnet,0,2.0,"(8, 8)",0.7360406091370559,0.878892733564014,230.8362329006195
0,mlelm,brats,5000,badnet,0,2.0,"(4, 4)",0.7588832487309645,0.961937716262976,233.31225776672363
0,mlelm,brats,5000,badnet,0,1.0,"(4, 4)",0.7233502538071067,0.892733564013841,237.57108736038208
0,mlelm,brats,8000,badnet,0,5.0,"(8, 8)",0.6827411167512691,0.9273356401384084,399.92707109451294
0,mlelm,brats,8000,badnet,0,5.0,"(2, 2)",0.6395939086294417,0.8442906574394465,613.3250796794891
0,mlelm,brats,8000,badnet,0,5.0,"(4, 4)",0.6802030456852792,0.9688581314878895,631.624742269516
0,mlelm,brats,8000,badnet,0,1.0,"(8, 8)",0.6649746192893402,0.8858131487889275,741.4792237281799
0,mlelm,brats,8000,badnet,0,0.5,"(8, 8)",0.6243654822335026,0.878892733564014,783.3456497192383
0,mlelm,brats,8000,badnet,0,1.0,"(2, 2)",0.6675126903553301,0.42560553633217996,785.3841786384583
0,mlelm,brats,8000,badnet,0,0.5,"(2, 2)",0.6446700507614214,0.370242214532872,803.0664775371552
0,mlelm,brats,8000,badnet,0,0.5,"(4, 4)",0.6852791878172589,0.8304498269896196,797.5159685611725
0,mlelm,brats,8000,badnet,0,1.0,"(4, 4)",0.6649746192893402,0.9065743944636679,792.0525832176208
0,mlelm,brats,8000,badnet,0,2.0,"(2, 2)",0.6446700507614214,0.5536332179930796,815.4147095680237
0,mlelm,brats,8000,badnet,0,2.0,"(8, 8)",0.6700507614213198,0.9169550173010382,822.2722795009613
0,mlelm,brats,8000,badnet,0,2.0,"(4, 4)",0.685279187817259,0.9826989619377164,819.4859218597412
0,drop-elm,brats,500,badnet,0,5.0,"(2, 2)",0.7233502538071066,0.8062283737024222,22.56282687187195
0,drop-elm,brats,500,badnet,0,0.5,"(2, 2)",0.7157360406091371,0.629757785467128,27.285674810409546
0,drop-elm,brats,500,badnet,0,2.0,"(2, 2)",0.7055837563451777,0.7716262975778547,29.09398078918457
0,drop-elm,brats,500,badnet,0,1.0,"(2, 2)",0.7055837563451777,0.7024221453287197,29.21000576019287
0,drop-elm,brats,500,badnet,0,0.5,"(8, 8)",0.7055837563451777,0.740484429065744,28.959250688552856
0,drop-elm,brats,500,badnet,0,1.0,"(8, 8)",0.6954314720812182,0.7889273356401384,29.923974990844727
0,drop-elm,brats,500,badnet,0,2.0,"(8, 8)",0.682741116751269,0.8062283737024222,30.49893832206726
0,drop-elm,brats,500,badnet,0,0.5,"(4, 4)",0.7081218274111675,0.7716262975778547,29.615715503692627
0,drop-elm,brats,500,badnet,0,1.0,"(4, 4)",0.6979695431472082,0.7923875432525952,29.853605270385742
0,drop-elm,brats,500,badnet,0,2.0,"(4, 4)",0.6776649746192893,0.8373702422145328,30.21281337738037
0,drop-elm,brats,1000,badnet,0,5.0,"(2, 2)",0.766497461928934,0.8304498269896193,44.435275077819824
0,drop-elm,brats,1000,badnet,0,0.5,"(2, 2)",0.7614213197969543,0.6366782006920415,56.50041699409485
0,drop-elm,brats,1000,badnet,0,0.5,"(8, 8)",0.7614213197969543,0.698961937716263,56.56489038467407
0,drop-elm,brats,1000,badnet,0,2.0,"(2, 2)",0.751269035532995,0.8304498269896193,57.22085189819336
0,drop-elm,brats,1000,badnet,0,1.0,"(2, 2)",0.7690355329949239,0.7958477508650519,57.47013878822327
0,drop-elm,brats,1000,badnet,0,1.0,"(8, 8)",0.7538071065989848,0.7197231833910035,58.51629972457886
0,drop-elm,brats,1000,badnet,0,2.0,"(8, 8)",0.7614213197969543,0.7093425605536332,59.39378571510315
0,drop-elm,brats,1000,badnet,0,0.5,"(4, 4)",0.7690355329949239,0.7647058823529411,57.3203604221344
0,drop-elm,brats,1000,badnet,0,2.0,"(4, 4)",0.7538071065989848,0.8096885813148789,59.238046407699585
0,drop-elm,brats,1000,badnet,0,1.0,"(4, 4)",0.766497461928934,0.7993079584775087,60.27718901634216
0,drop-elm,brats,2000,badnet,0,5.0,"(2, 2)",0.7690355329949239,0.7716262975778547,91.34298753738403
0,drop-elm,brats,2000,badnet,0,0.5,"(8, 8)",0.7868020304568528,0.698961937716263,111.00926327705383
0,drop-elm,brats,2000,badnet,0,1.0,"(2, 2)",0.799492385786802,0.7301038062283737,113.22964024543762
0,drop-elm,brats,2000,badnet,0,0.5,"(2, 2)",0.7944162436548223,0.6401384083044983,116.15774989128113
0,drop-elm,brats,2000,badnet,0,2.0,"(2, 2)",0.7918781725888325,0.7024221453287197,121.72653007507324
0,drop-elm,brats,2000,badnet,0,2.0,"(8, 8)",0.7893401015228426,0.7681660899653979,120.27510213851929
0,drop-elm,brats,2000,badnet,0,1.0,"(8, 8)",0.7918781725888325,0.726643598615917,124.49589562416077
0,drop-elm,brats,2000,badnet,0,0.5,"(4, 4)",0.7868020304568528,0.71280276816609,119.90998649597168
0,drop-elm,brats,2000,badnet,0,2.0,"(4, 4)",0.8020304568527918,0.643598615916955,124.90319752693176
0,drop-elm,brats,2000,badnet,0,1.0,"(4, 4)",0.7969543147208121,0.7577854671280276,123.62663650512695
0,drop-elm,brats,500,badnet,0,5.0,"(4, 4)",0.6928934010152284,0.8788927335640139,18.970086574554443
0,drop-elm,brats,1000,badnet,0,5.0,"(4, 4)",0.7360406091370558,0.8096885813148789,47.991694927215576
0,drop-elm,brats,2000,badnet,0,5.0,"(4, 4)",0.7868020304568528,0.6608996539792388,95.51108121871948
0,drop-elm,brats,5000,badnet,0,5.0,"(2, 2)",0.7690355329949239,0.8650519031141869,278.77334427833557
0,drop-elm,brats,5000,badnet,0,0.5,"(8, 8)",0.7741116751269036,0.7508650519031141,355.4747214317322
0,drop-elm,brats,5000,badnet,0,0.5,"(2, 2)",0.7538071065989848,0.7854671280276817,386.3748116493225
0,drop-elm,brats,5000,badnet,0,2.0,"(2, 2)",0.7563451776649747,0.8477508650519031,378.4570496082306
0,drop-elm,brats,5000,badnet,0,1.0,"(8, 8)",0.766497461928934,0.698961937716263,377.3140285015106
0,drop-elm,brats,5000,badnet,0,1.0,"(2, 2)",0.7461928934010152,0.8304498269896193,399.3476016521454
0,drop-elm,brats,5000,badnet,0,2.0,"(8, 8)",0.7639593908629442,0.7820069204152249,421.44772481918335
0,drop-elm,brats,5000,badnet,0,0.5,"(4, 4)",0.7715736040609137,0.8096885813148789,391.09894275665283
0,drop-elm,brats,5000,badnet,0,1.0,"(4, 4)",0.766497461928934,0.8304498269896193,419.27160382270813
0,drop-elm,brats,5000,badnet,0,2.0,"(4, 4)",0.766497461928934,0.7335640138408305,419.04986000061035
0,drop-elm,brats,5000,badnet,0,5.0,"(4, 4)",0.7690355329949239,0.7854671280276817,260.2105929851532
0,drop-elm,brats,8000,badnet,0,5.0,"(2, 2)",0.7918781725888325,0.8408304498269896,567.8535850048065
0,drop-elm,brats,500,badnet,0,5.0,"(8, 8)",0.6751269035532995,0.8442906574394463,21.13832688331604
0,drop-elm,brats,1000,badnet,0,5.0,"(8, 8)",0.7538071065989848,0.7750865051903114,41.55772566795349
0,drop-elm,brats,8000,badnet,0,5.0,"(4, 4)",0.7893401015228426,0.8546712802768166,532.0258088111877
0,drop-elm,brats,2000,badnet,0,5.0,"(8, 8)",0.8096446700507615,0.6920415224913494,81.04515409469604
0,drop-elm,brats,8000,badnet,0,0.5,"(8, 8)",0.7868020304568528,0.8235294117647058,788.9721269607544
0,drop-elm,brats,8000,badnet,0,0.5,"(2, 2)",0.7868020304568528,0.8096885813148789,847.2455613613129
0,drop-elm,brats,8000,badnet,0,2.0,"(2, 2)",0.7969543147208121,0.8477508650519031,822.5919334888458
0,drop-elm,brats,5000,badnet,0,5.0,"(8, 8)",0.766497461928934,0.8027681660899654,231.7517945766449
0,drop-elm,brats,8000,badnet,0,1.0,"(8, 8)",0.7817258883248731,0.8685121107266436,830.918708562851
0,drop-elm,brats,8000,badnet,0,2.0,"(8, 8)",0.7868020304568528,0.889273356401384,851.3378789424896
0,drop-elm,brats,8000,badnet,0,1.0,"(2, 2)",0.7842639593908629,0.8685121107266436,875.4509999752045
0,drop-elm,brats,8000,badnet,0,0.5,"(4, 4)",0.7868020304568528,0.8269896193771626,835.5982992649078
0,drop-elm,brats,8000,badnet,0,2.0,"(4, 4)",0.8020304568527918,0.8062283737024222,851.1186826229095
0,drop-elm,brats,8000,badnet,0,1.0,"(4, 4)",0.7918781725888325,0.8615916955017301,858.0312151908875
0,drop-elm,brats,8000,badnet,0,5.0,"(8, 8)",0.7918781725888325,0.9065743944636678,362.04409527778625
